Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
  1761,     9 ,    0.721 , 2.925,     0.317 , 0.958,    -0.493 , 0.582,    -0.467 , 0.543 ,      NaN ,   NaN
  1761,    10 ,   -0.553 , 3.497,     0.529 , 0.948,    -0.480 , 0.585,    -0.461 , 0.538 ,      NaN ,   NaN
  1761,    11 ,   -2.180 , 2.402,     0.342 , 0.918,    -0.462 , 0.593,    -0.425 , 0.531 ,      NaN ,   NaN
  1761,    12 ,   -4.569 , 2.258,     0.163 , 0.899,    -0.478 , 0.585,    -0.413 , 0.524 ,      NaN ,   NaN
  1762,     1 ,    2.825 , 2.206,    -0.086 , 0.898,    -0.488 , 0.585,    -0.425 , 0.523 ,      NaN ,   NaN
  1762,     2 ,    0.956 , 5.875,    -0.182 , 0.870,    -0.522 , 0.586,    -0.431 , 0.519 ,      NaN ,   NaN
  1762,     3 ,   -1.536 , 3.683,    -0.315 , 0.860,    -0.550 , 0.596,    -0.423 , 0.505 ,      NaN ,   NaN
  1762,     4 ,    0.936 , 2.899,    -0.413 , 0.861,    -0.543 , 0.593,    -0.439 , 0.514 ,      NaN ,   NaN
  1762,     5 ,   -0.324 , 4.615,    -0.262 , 0.860,    -0.498 , 0.586,    -0.461 , 0.511 ,      NaN ,   NaN
  1762,     6 ,    0.828 , 4.392,    -0.074 , 0.859,    -0.389 , 0.576,    -0.489 , 0.514 ,      NaN ,   NaN
  1762,     7 ,    1.326 , 2.259,    -0.474 , 0.887,    -0.307 , 0.565,    -0.518 , 0.513 ,      NaN ,   NaN
  1762,     8 ,   -0.609 , 2.325,    -0.610 , 1.880,    -0.286 , 0.557,    -0.524 , 0.512 ,      NaN ,   NaN
  1762,     9 ,   -0.874 , 5.526,    -0.680 , 2.371,    -0.220 , 0.545,    -0.536 , 0.507 ,   -0.386 ,   NaN
  1762,    10 ,   -1.733 , 3.145,    -0.798 , 2.265,    -0.207 , 0.543,    -0.510 , 0.501 ,   -0.378 ,   NaN
  1762,    11 ,   -0.366 , 2.264,    -0.860 , 2.051,    -0.205 , 0.538,    -0.476 , 0.492 ,   -0.372 ,   NaN
  1762,    12 ,   -2.318 , 4.493,    -1.013 , 1.981,    -0.208 , 0.539,    -0.465 , 0.486 ,   -0.364 , 0.470
  1763,     1 ,   -1.979 , 4.696,    -0.966 , 1.783,    -0.218 , 0.542,    -0.463 , 0.492 ,   -0.364 , 0.469
  1763,     2 ,   -0.666 , 3.664,    -0.885 , 2.019,    -0.230 , 0.539,    -0.476 , 0.514 ,   -0.362 , 0.468
  1763,     3 ,   -2.385 , 5.339,    -0.895 , 1.733,    -0.236 , 0.538,    -0.493 , 0.515 ,   -0.371 , 0.464
  1763,     4 ,   -0.481 , 2.098,    -1.001 , 1.950,    -0.228 , 0.537,    -0.491 , 0.518 ,   -0.368 , 0.460
  1763,     5 ,   -1.060 , 2.472,    -1.136 , 1.867,    -0.203 , 0.533,    -0.493 , 0.512 ,   -0.364 , 0.457
  1763,     6 ,   -1.013 , 4.240,    -0.916 , 1.661,    -0.199 , 0.520,    -0.507 , 0.508 ,   -0.376 , 0.453
  1763,     7 ,    1.892 , 2.073,    -0.763 , 1.895,    -0.218 , 0.528,    -0.503 , 0.500 ,   -0.383 , 0.450
  1763,     8 ,    0.361 , 2.600,    -0.500 , 1.723,    -0.219 , 0.543,    -0.493 , 0.500 ,   -0.385 , 0.446
  1763,     9 ,   -0.988 , 2.391,    -0.311 , 1.384,    -0.233 , 0.539,    -0.479 , 0.500 ,   -0.380 , 0.445
  1763,    10 ,   -3.016 , 4.618,    -0.356 , 1.549,    -0.203 , 0.545,    -0.455 , 0.509 ,   -0.377 , 0.441
  1763,    11 ,   -1.977 , 3.032,    -0.246 , 1.734,    -0.226 , 0.552,    -0.462 , 0.498 ,   -0.378 , 0.439
  1763,    12 ,    0.320 , 2.280,    -0.211 , 1.564,    -0.264 , 0.566,    -0.467 , 0.479 ,   -0.356 , 0.436
  1764,     1 ,   -0.140 , 3.976,    -0.470 , 1.858,    -0.352 , 0.575,    -0.478 , 0.512 ,   -0.355 , 0.436
  1764,     2 ,    2.484 , 2.748,    -0.614 , 1.708,    -0.359 , 0.590,    -0.494 , 0.498 ,   -0.334 , 0.436
  1764,     3 ,   -0.122 , 2.977,    -0.596 , 1.550,    -0.361 , 0.614,    -0.500 , 0.487 ,   -0.325 , 0.436
  1764,     4 ,   -1.012 , 3.518,    -0.303 , 1.239,    -0.359 , 0.602,    -0.478 , 0.486 ,   -0.327 , 0.435
  1764,     5 ,    0.258 , 5.346,    -0.152 , 1.143,    -0.291 , 0.571,    -0.462 , 0.479 ,   -0.315 , 0.432
