Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
  1904  ,   8  ,  -0.603 , 0.482  ,  -0.966,  0.196,    -0.291,  0.222,    -0.187,  0.246,    -0.159 , 0.235
  1904  ,   9  ,  -0.333 , 0.425  ,  -1.197,  0.225,    -0.373,  0.222,    -0.207,  0.249,    -0.158 , 0.235
  1904  ,  10  ,  -0.197 , 0.290  ,  -1.495,  0.219,    -0.418,  0.222,    -0.213,  0.248,    -0.160 , 0.235
  1904  ,  11  ,  -0.797 , 0.777  ,  -1.383,  0.225,    -0.448,  0.221,    -0.211,  0.247,    -0.154 , 0.235
  1904  ,  12  ,  -0.310 , 0.472  ,  -1.285,  0.249,    -0.435,  0.220,    -0.231,  0.247,    -0.155 , 0.234
  1905  ,   1  ,  -1.951 , 0.677  ,  -1.142,  0.258,    -0.394,  0.220,    -0.232,  0.248,    -0.151 , 0.234
  1905  ,   2  ,  -5.782 , 0.521  ,  -0.976,  0.302,    -0.416,  0.218,    -0.235,  0.249,    -0.158 , 0.233
  1905  ,   3  ,  -3.676 , 0.826  ,  -0.859,  0.288,    -0.400,  0.213,    -0.255,  0.251,    -0.161 , 0.232
  1905  ,   4  ,  -2.834 , 0.613  ,  -0.803,  0.301,    -0.385,  0.216,    -0.257,  0.249,    -0.159 , 0.232
  1905  ,   5  ,   0.845 , 0.366  ,  -0.660,  0.286,    -0.372,  0.218,    -0.252,  0.251,    -0.158 , 0.230
  1905  ,   6  ,   1.159 , 0.554  ,  -0.657,  0.297,    -0.376,  0.215,    -0.271,  0.248,    -0.149 , 0.230
  1905  ,   7  ,   0.780 , 0.522  ,  -0.590,  0.274,    -0.380,  0.222,    -0.286,  0.244,    -0.143 , 0.231
  1905  ,   8  ,   1.379 , 0.827  ,  -0.308,  0.301,    -0.364,  0.232,    -0.291,  0.242,    -0.138 , 0.230
  1905  ,   9  ,   1.081 , 0.398  ,  -0.188,  0.303,    -0.347,  0.234,    -0.283,  0.242,    -0.134 , 0.230
  1905  ,  10  ,   0.472 , 0.317  ,   0.028,  0.252,    -0.306,  0.236,    -0.284,  0.241,    -0.124 , 0.230
  1905  ,  11  ,   0.918 , 0.449  ,   0.122,  0.221,    -0.295,  0.239,    -0.301,  0.238,    -0.128 , 0.230
  1905  ,  12  ,  -0.276 , 0.581  ,  -0.012,  0.233,    -0.305,  0.242,    -0.306,  0.240,    -0.126 , 0.230
  1906  ,   1  ,  -1.149 , 0.420  ,  -0.056,  0.193,    -0.353,  0.251,    -0.282,  0.241,    -0.126 , 0.228
  1906  ,   2  ,  -2.394 , 0.570  ,  -0.143,  0.178,    -0.369,  0.252,    -0.267,  0.243,    -0.132 , 0.230
  1906  ,   3  ,  -2.236 , 0.431  ,  -0.267,  0.185,    -0.381,  0.252,    -0.287,  0.240,    -0.127 , 0.229
  1906  ,   4  ,  -0.237 , 0.635  ,  -0.292,  0.177,    -0.381,  0.251,    -0.286,  0.239,    -0.128 , 0.227
  1906  ,   5  ,   1.969 , 0.431  ,  -0.310,  0.209,    -0.378,  0.251,    -0.275,  0.238,    -0.134 , 0.227
  1906  ,   6  ,  -0.455 , 0.478  ,  -0.240,  0.254,    -0.376,  0.251,    -0.291,  0.237,    -0.138 , 0.225
  1906  ,   7  ,   0.262 , 0.482  ,  -0.005,  0.258,    -0.382,  0.245,    -0.283,  0.230,    -0.140 , 0.226
  1906  ,   8  ,   0.334 , 0.590  ,   0.011,  0.271,    -0.403,  0.241,    -0.271,  0.229,    -0.144 , 0.225
  1906  ,   9  ,  -0.408 , 0.509  ,  -0.055,  0.253,    -0.385,  0.243,    -0.280,  0.228,    -0.149 , 0.224
  1906  ,  10  ,   0.171 , 0.381  ,  -0.228,  0.282,    -0.429,  0.244,    -0.289,  0.225,    -0.154 , 0.224
  1906  ,  11  ,   0.703 , 0.345  ,  -0.525,  0.323,    -0.433,  0.244,    -0.311,  0.221,    -0.162 , 0.225
  1906  ,  12  ,   0.560 , 0.726  ,  -0.464,  0.315,    -0.458,  0.248,    -0.320,  0.224,    -0.164 , 0.224
  1907  ,   1  ,   1.677 , 0.615  ,  -0.290,  0.305,    -0.463,  0.245,    -0.325,  0.224,    -0.164 , 0.224
  1907  ,   2  ,  -2.205 , 0.481  ,  -0.338,  0.281,    -0.460,  0.244,    -0.326,  0.224,    -0.163 , 0.224
  1907  ,   3  ,  -3.027 , 0.497  ,  -0.243,  0.246,    -0.462,  0.241,    -0.352,  0.226,    -0.165 , 0.224
  1907  ,   4  ,  -2.318 , 0.397  ,  -0.216,  0.260,    -0.459,  0.238,    -0.359,  0.226,    -0.179 , 0.224
  1907  ,   5  ,  -1.592 , 0.510  ,  -0.240,  0.272,    -0.430,  0.238,    -0.358,  0.222,    -0.202 , 0.223
  1907  ,   6  ,   0.275 , 0.406  ,  -0.382,  0.254,    -0.441,  0.242,    -0.344,  0.220,    -0.210 , 0.223
  1907  ,   7  ,   2.353 , 0.437  ,  -0.546,  0.277,    -0.415,  0.241,    -0.340,  0.219,    -0.217 , 0.222
  1907  ,   8  ,  -0.250 , 0.383  ,  -0.375,  0.297,    -0.324,  0.246,    -0.349,  0.217,    -0.219 , 0.220
  1907  ,   9  ,   0.739 , 0.482  ,  -0.173,  0.308,    -0.268,  0.249,    -0.356,  0.217,    -0.226 , 0.219
  1907  ,  10  ,   0.487 , 0.373  ,   0.111,  0.297,    -0.240,  0.243,    -0.355,  0.218,    -0.231 , 0.217
  1907  ,  11  ,   0.415 , 0.441  ,   0.255,  0.277,    -0.253,  0.243,    -0.363,  0.218,    -0.240 , 0.218
  1907  ,  12  ,  -1.133 , 0.483  ,   0.318,  0.282,    -0.289,  0.240,    -0.361,  0.214,    -0.242 , 0.218
  1908  ,   1  ,  -0.294 , 0.878  ,   0.038,  0.306,    -0.312,  0.238,    -0.357,  0.213,    -0.251 , 0.216
  1908  ,   2  ,  -0.153 , 0.689  ,  -0.017,  0.323,    -0.339,  0.236,    -0.354,  0.214,    -0.246 , 0.216
  1908  ,   3  ,  -0.607 , 0.318  ,  -0.105,  0.336,    -0.358,  0.237,    -0.364,  0.216,    -0.249 , 0.214
  1908  ,   4  ,   1.094 , 0.268  ,  -0.186,  0.338,    -0.386,  0.235,    -0.348,  0.217,    -0.268 , 0.213
  1908  ,   5  ,   0.140 , 0.385  ,  -0.288,  0.335,    -0.421,  0.241,    -0.357,  0.220,    -0.260 , 0.213
  1908  ,   6  ,   1.027 , 0.406  ,  -0.265,  0.355,    -0.428,  0.247,    -0.389,  0.221,    -0.267 , 0.213
  1908  ,   7  ,  -1.006 , 0.382  ,  -0.296,  0.337,    -0.391,  0.245,    -0.409,  0.224,    -0.257 , 0.213
  1908  ,   8  ,  -0.916 , 0.445  ,  -0.376,  0.329,    -0.351,  0.249,    -0.402,  0.221,    -0.254 , 0.213
  1908  ,   9  ,  -0.318 , 0.348  ,  -0.311,  0.345,    -0.357,  0.246,    -0.397,  0.220,    -0.251 , 0.212
  1908  ,  10  ,  -0.485 , 0.330  ,  -0.563,  0.348,    -0.365,  0.251,    -0.385,  0.219,    -0.249 , 0.211
  1908  ,  11  ,  -0.805 , 0.530  ,  -0.633,  0.340,    -0.378,  0.259,    -0.382,  0.218,    -0.250 , 0.210
  1908  ,  12  ,  -0.859 , 0.874  ,  -0.847,  0.325,    -0.377,  0.255,    -0.381,  0.212,    -0.255 , 0.211
  1909  ,   1  ,  -0.664 , 0.642  ,  -0.868,  0.300,    -0.339,  0.246,    -0.363,  0.211,    -0.248 , 0.210
  1909  ,   2  ,  -1.112 , 0.303  ,  -0.824,  0.280,    -0.319,  0.243,    -0.371,  0.207,    -0.255 , 0.209
  1909  ,   3  ,   0.176 , 0.495  ,  -0.837,  0.270,    -0.322,  0.240,    -0.373,  0.204,    -0.263 , 0.207
  1909  ,   4  ,  -1.935 , 0.368  ,  -0.796,  0.253,    -0.320,  0.239,    -0.383,  0.205,    -0.267 , 0.205
  1909  ,   5  ,  -0.693 , 0.293  ,  -0.651,  0.260,    -0.369,  0.231,    -0.377,  0.207,    -0.273 , 0.203
  1909  ,   6  ,  -1.547 , 0.604  ,  -0.659,  0.294,    -0.390,  0.231,    -0.381,  0.209,    -0.264 , 0.202
  1909  ,   7  ,  -1.263 , 0.622  ,  -0.637,  0.358,    -0.409,  0.230,    -0.377,  0.206,    -0.263 , 0.200
  1909  ,   8  ,  -0.382 , 0.647  ,  -0.572,  0.392,    -0.361,  0.230,    -0.371,  0.206,    -0.274 , 0.199
  1909  ,   9  ,  -0.479 , 0.491  ,  -0.613,  0.388,    -0.330,  0.235,    -0.370,  0.206,    -0.283 , 0.199
  1909  ,  10  ,   0.007 , 0.727  ,  -0.550,  0.400,    -0.299,  0.235,    -0.378,  0.207,    -0.289 , 0.198
  1909  ,  11  ,   0.942 , 0.631  ,  -0.483,  0.399,    -0.269,  0.227,    -0.369,  0.210,    -0.296 , 0.198
  1909  ,  12  ,  -0.965 , 0.517  ,  -0.441,  0.381,    -0.253,  0.225,    -0.376,  0.212,    -0.306 , 0.198
  1910  ,   1  ,  -0.400 , 0.756  ,  -0.384,  0.355,    -0.285,  0.225,    -0.360,  0.209,    -0.305 , 0.200
  1910  ,   2  ,  -0.322 , 0.538  ,  -0.373,  0.344,    -0.283,  0.224,    -0.329,  0.209,    -0.310 , 0.199
  1910  ,   3  ,  -0.316 , 0.342  ,  -0.339,  0.314,    -0.313,  0.229,    -0.304,  0.209,    -0.321 , 0.198
  1910  ,   4  ,  -1.178 , 0.349  ,  -0.439,  0.265,    -0.324,  0.228,    -0.285,  0.208,    -0.320 , 0.195
  1910  ,   5  ,   0.103 , 0.267  ,  -0.615,  0.241,    -0.354,  0.225,    -0.279,  0.207,    -0.332 , 0.196
  1910  ,   6  ,  -1.039 , 0.342  ,  -0.596,  0.227,    -0.346,  0.222,    -0.286,  0.207,    -0.344 , 0.192
  1910  ,   7  ,  -0.582 , 0.362  ,  -0.469,  0.206,    -0.335,  0.214,    -0.280,  0.207,    -0.352 , 0.189
  1910  ,   8  ,  -0.251 , 0.492  ,  -0.442,  0.213,    -0.344,  0.206,    -0.284,  0.206,    -0.354 , 0.187
  1910  ,   9  ,  -0.063 , 0.330  ,  -0.635,  0.204,    -0.381,  0.206,    -0.282,  0.206,    -0.344 , 0.185
  1910  ,  10  ,  -1.193 , 0.422  ,  -0.593,  0.229,    -0.389,  0.207,    -0.273,  0.207,    -0.335 , 0.184
  1910  ,  11  ,  -1.173 , 0.369  ,  -0.505,  0.251,    -0.420,  0.209,    -0.280,  0.211,    -0.335 , 0.183
  1910  ,  12  ,  -0.733 , 0.535  ,  -0.449,  0.254,    -0.474,  0.211,    -0.277,  0.213,    -0.335 , 0.183
  1911  ,   1  ,   1.116 , 0.432  ,  -0.190,  0.217,    -0.465,  0.209,    -0.261,  0.210,    -0.326 , 0.183
  1911  ,   2  ,   0.005 , 0.734  ,  -0.040,  0.221,    -0.434,  0.205,    -0.251,  0.210,    -0.317 , 0.184
  1911  ,   3  ,  -2.629 , 0.421  ,  -0.085,  0.226,    -0.412,  0.206,    -0.214,  0.209,    -0.306 , 0.183
  1911  ,   4  ,  -0.680 , 0.458  ,   0.037,  0.215,    -0.390,  0.204,    -0.204,  0.209,    -0.294 , 0.183
  1911  ,   5  ,   1.167 , 0.570  ,  -0.049,  0.201,    -0.386,  0.203,    -0.221,  0.210,    -0.283 , 0.181
  1911  ,   6  ,  -0.378 , 0.566  ,  -0.050,  0.200,    -0.385,  0.197,    -0.230,  0.206,    -0.288 , 0.180
  1911  ,   7  ,   2.533 , 0.568  ,  -0.096,  0.201,    -0.344,  0.207,    -0.234,  0.206,    -0.289 , 0.179
  1911  ,   8  ,   1.550 , 0.790  ,  -0.040,  0.216,    -0.338,  0.204,    -0.241,  0.204,    -0.291 , 0.178
  1911  ,   9  ,  -0.607 , 0.373  ,   0.080,  0.237,    -0.361,  0.195,    -0.241,  0.202,    -0.296 , 0.177
  1911  ,  10  ,   0.273 , 0.424  ,   0.098,  0.255,    -0.336,  0.198,    -0.250,  0.202,    -0.307 , 0.175
  1911  ,  11  ,  -2.202 , 0.839  ,   0.019,  0.256,    -0.321,  0.203,    -0.271,  0.202,    -0.311 , 0.174
  1911  ,  12  ,  -0.748 , 0.773  ,   0.152,  0.280,    -0.304,  0.198,    -0.287,  0.198,    -0.308 , 0.175
  1912  ,   1  ,   0.561 , 0.631  ,  -0.021,  0.294,    -0.291,  0.193,    -0.299,  0.197,    -0.315 , 0.174
  1912  ,   2  ,   0.685 , 0.460  ,  -0.158,  0.253,    -0.283,  0.189,    -0.282,  0.197,    -0.314 , 0.174
  1912  ,   3  ,  -1.189 , 0.463  ,  -0.196,  0.251,    -0.278,  0.191,    -0.267,  0.199,    -0.319 , 0.174
  1912  ,   4  ,  -0.470 , 0.431  ,  -0.237,  0.227,    -0.297,  0.190,    -0.277,  0.197,    -0.319 , 0.174
  1912  ,   5  ,   0.224 , 0.257  ,  -0.170,  0.238,    -0.309,  0.187,    -0.300,  0.194,    -0.319 , 0.173
  1912  ,   6  ,   1.212 , 0.413  ,  -0.159,  0.203,    -0.310,  0.186,    -0.317,  0.192,    -0.320 , 0.172
  1912  ,   7  ,   0.463 , 0.277  ,  -0.175,  0.182,    -0.305,  0.179,    -0.346,  0.193,    -0.319 , 0.173
  1912  ,   8  ,  -0.102 , 0.394  ,  -0.292,  0.166,    -0.333,  0.176,    -0.350,  0.191,    -0.325 , 0.172
  1912  ,   9  ,  -1.063 , 0.387  ,  -0.427,  0.150,    -0.340,  0.171,    -0.369,  0.192,    -0.328 , 0.172
  1912  ,  10  ,  -0.220 , 0.364  ,  -0.339,  0.142,    -0.330,  0.176,    -0.387,  0.191,    -0.330 , 0.173
  1912  ,  11  ,  -1.390 , 0.310  ,  -0.500,  0.176,    -0.305,  0.174,    -0.410,  0.193,    -0.331 , 0.174
  1912  ,  12  ,  -0.616 , 0.293  ,  -0.785,  0.203,    -0.283,  0.177,    -0.405,  0.194,    -0.331 , 0.172
  1913  ,   1  ,   0.360 , 0.466  ,  -0.861,  0.222,    -0.248,  0.179,    -0.412,  0.189,    -0.331 , 0.171
  1913  ,   2  ,  -0.717 , 0.567  ,  -0.776,  0.224,    -0.229,  0.177,    -0.409,  0.185,    -0.332 , 0.172
  1913  ,   3  ,  -2.809 , 0.235  ,  -0.604,  0.244,    -0.206,  0.176,    -0.410,  0.185,    -0.324 , 0.172
  1913  ,   4  ,   0.586 , 0.274  ,  -0.512,  0.229,    -0.161,  0.180,    -0.439,  0.185,    -0.316 , 0.173
  1913  ,   5  ,  -1.704 , 0.495  ,  -0.447,  0.228,    -0.139,  0.182,    -0.428,  0.185,    -0.316 , 0.174
  1913  ,   6  ,  -2.204 , 0.470  ,  -0.462,  0.210,    -0.125,  0.180,    -0.446,  0.188,    -0.315 , 0.173
  1913  ,   7  ,  -0.451 , 0.611  ,  -0.343,  0.238,    -0.132,  0.176,    -0.422,  0.186,    -0.321 , 0.174
  1913  ,   8  ,   0.911 , 0.750  ,  -0.346,  0.238,    -0.151,  0.173,    -0.405,  0.183,    -0.324 , 0.173
  1913  ,   9  ,   0.999 , 0.650  ,  -0.211,  0.201,    -0.071,  0.174,    -0.397,  0.180,    -0.326 , 0.172
  1913  ,  10  ,   0.886 , 0.496  ,  -0.297,  0.219,    -0.043,  0.168,    -0.390,  0.179,    -0.328 , 0.171
  1913  ,  11  ,  -0.611 , 0.401  ,  -0.138,  0.230,    -0.064,  0.162,    -0.386,  0.179,    -0.327 , 0.170
  1913  ,  12  ,  -0.787 , 0.244  ,   0.001,  0.225,    -0.084,  0.159,    -0.391,  0.177,    -0.325 , 0.169
  1914  ,   1  ,   1.789 , 0.816  ,   0.003,  0.220,    -0.130,  0.169,    -0.387,  0.179,    -0.329 , 0.166
  1914  ,   2  ,  -0.757 , 0.457  ,  -0.067,  0.224,    -0.163,  0.169,    -0.389,  0.180,    -0.332 , 0.165
  1914  ,   3  ,  -1.185 , 0.445  ,  -0.165,  0.224,    -0.160,  0.169,    -0.392,  0.176,    -0.324 , 0.166
  1914  ,   4  ,  -0.455 , 0.530  ,  -0.334,  0.241,    -0.181,  0.172,    -0.387,  0.174,    -0.326 , 0.167
  1914  ,   5  ,   0.209 , 0.544  ,  -0.263,  0.239,    -0.174,  0.186,    -0.388,  0.171,    -0.335 , 0.167
  1914  ,   6  ,  -0.531 , 0.502  ,  -0.286,  0.257,    -0.183,  0.179,    -0.367,  0.166,    -0.328 , 0.168
  1914  ,   7  ,  -0.434 , 0.351  ,  -0.439,  0.220,    -0.188,  0.180,    -0.361,  0.163,    -0.324 , 0.168
  1914  ,   8  ,   0.072 , 0.429  ,  -0.546,  0.236,    -0.204,  0.179,    -0.361,  0.159,    -0.323 , 0.168
  1914  ,   9  ,  -0.172 , 0.733  ,  -0.507,  0.229,    -0.204,  0.178,    -0.360,  0.155,    -0.327 , 0.167
  1914  ,  10  ,  -1.144 , 0.434  ,  -0.517,  0.222,    -0.254,  0.175,    -0.365,  0.154,    -0.329 , 0.167
  1914  ,  11  ,   0.235 , 0.496  ,  -0.403,  0.183,    -0.332,  0.174,    -0.380,  0.154,    -0.330 , 0.168
  1914  ,  12  ,  -1.056 , 0.424  ,  -0.334,  0.181,    -0.381,  0.177,    -0.382,  0.153,    -0.330 , 0.168
  1915  ,   1  ,  -0.049 , 0.459  ,  -0.170,  0.207,    -0.408,  0.176,    -0.378,  0.155,    -0.329 , 0.168
  1915  ,   2  ,  -2.045 , 0.387  ,  -0.103,  0.218,    -0.418,  0.175,    -0.384,  0.151,    -0.314 , 0.168
  1915  ,   3  ,  -0.717 , 0.487  ,   0.018,  0.203,    -0.424,  0.175,    -0.386,  0.147,    -0.298 , 0.167
  1915  ,   4  ,  -0.568 , 0.325  ,   0.243,  0.228,    -0.449,  0.172,    -0.383,  0.143,    -0.281 , 0.167
  1915  ,   5  ,   1.571 , 0.322  ,   0.233,  0.252,    -0.465,  0.185,    -0.411,  0.142,    -0.286 , 0.167
  1915  ,   6  ,   0.304 , 0.334  ,   0.329,  0.258,    -0.464,  0.186,    -0.416,  0.138,    -0.302 , 0.166
  1915  ,   7  ,   1.530 , 0.647  ,   0.394,  0.267,    -0.488,  0.184,    -0.419,  0.137,    -0.312 , 0.166
  1915  ,   8  ,   0.876 , 0.594  ,   0.468,  0.273,    -0.475,  0.192,    -0.416,  0.135,    -0.315 , 0.165
  1915  ,   9  ,   1.284 , 0.594  ,   0.712,  0.341,    -0.439,  0.191,    -0.405,  0.131,    -0.315 , 0.165
  1915  ,  10  ,   1.556 , 0.679  ,   0.841,  0.339,    -0.489,  0.189,    -0.386,  0.130,    -0.315 , 0.165
  1915  ,  11  ,   0.110 , 0.453  ,   0.701,  0.352,    -0.436,  0.186,    -0.370,  0.131,    -0.324 , 0.167
  1915  ,  12  ,   0.096 , 0.450  ,   0.544,  0.373,    -0.419,  0.186,    -0.364,  0.130,    -0.325 , 0.168
  1916  ,   1  ,   0.725 , 0.576  ,   0.400,  0.361,    -0.380,  0.182,    -0.369,  0.129,    -0.318 , 0.167
  1916  ,   2  ,  -1.152 , 0.627  ,   0.290,  0.339,    -0.375,  0.182,    -0.367,  0.128,    -0.303 , 0.168
  1916  ,   3  ,   2.217 , 0.896  ,   0.146,  0.324,    -0.381,  0.179,    -0.326,  0.130,    -0.301 , 0.167
  1916  ,   4  ,   0.974 , 0.164  ,  -0.064,  0.294,    -0.390,  0.183,    -0.302,  0.130,    -0.313 , 0.167
  1916  ,   5  ,  -0.104 , 0.430  ,  -0.220,  0.329,    -0.386,  0.183,    -0.292,  0.128,    -0.330 , 0.168
  1916  ,   6  ,  -1.589 , 0.484  ,  -0.338,  0.343,    -0.397,  0.183,    -0.285,  0.129,    -0.321 , 0.166
  1916  ,   7  ,  -0.189 , 0.437  ,  -0.378,  0.344,    -0.429,  0.173,    -0.295,  0.133,    -0.318 , 0.165
  1916  ,   8  ,  -0.443 , 0.554  ,  -0.303,  0.333,    -0.440,  0.180,    -0.312,  0.134,    -0.320 , 0.165
  1916  ,   9  ,  -0.447 , 0.369  ,  -0.585,  0.261,    -0.423,  0.179,    -0.313,  0.131,    -0.321 , 0.163
  1916  ,  10  ,  -0.963 , 0.273  ,  -0.960,  0.240,    -0.437,  0.169,    -0.325,  0.131,    -0.325 , 0.164
  1916  ,  11  ,  -1.766 , 0.501  ,  -1.319,  0.196,    -0.454,  0.159,    -0.311,  0.134,    -0.338 , 0.164
  1916  ,  12  ,  -1.317 , 0.508  ,  -1.330,  0.201,    -0.429,  0.157,    -0.296,  0.131,    -0.344 , 0.163
  1917  ,   1  ,   0.247 , 0.708  ,  -1.411,  0.173,    -0.431,  0.157,    -0.305,  0.130,    -0.357 , 0.161
  1917  ,   2  ,  -0.259 , 0.400  ,  -1.433,  0.155,    -0.438,  0.154,    -0.303,  0.130,    -0.357 , 0.160
  1917  ,   3  ,  -1.162 , 0.446  ,  -1.518,  0.163,    -0.443,  0.145,    -0.287,  0.129,    -0.351 , 0.162
  1917  ,   4  ,  -3.524 , 0.469  ,  -1.579,  0.175,    -0.432,  0.144,    -0.280,  0.129,    -0.346 , 0.161
  1917  ,   5  ,  -4.421 , 1.114  ,  -1.625,  0.221,    -0.451,  0.146,    -0.279,  0.131,    -0.343 , 0.160
  1917  ,   6  ,  -1.719 , 0.280  ,  -1.563,  0.248,    -0.453,  0.144,    -0.295,  0.131,    -0.343 , 0.159
  1917  ,   7  ,  -1.163 , 0.415  ,  -1.675,  0.271,    -0.452,  0.154,    -0.298,  0.133,    -0.353 , 0.159
  1917  ,   8  ,  -0.696 , 0.213  ,  -1.645,  0.306,    -0.435,  0.150,    -0.301,  0.134,    -0.354 , 0.159
  1917  ,   9  ,  -1.470 , 0.393  ,  -1.605,  0.309,    -0.433,  0.147,    -0.299,  0.135,    -0.358 , 0.160
  1917  ,  10  ,  -1.700 , 0.342  ,  -1.513,  0.308,    -0.437,  0.139,    -0.304,  0.135,    -0.360 , 0.160
  1917  ,  11  ,  -2.317 , 0.926  ,  -1.022,  0.259,    -0.517,  0.139,    -0.299,  0.138,    -0.366 , 0.159
  1917  ,  12  ,  -0.576 , 0.631  ,  -0.976,  0.281,    -0.550,  0.134,    -0.302,  0.137,    -0.359 , 0.158
  1918  ,   1  ,  -1.090 , 0.513  ,  -0.722,  0.268,    -0.591,  0.129,    -0.305,  0.136,    -0.359 , 0.155
  1918  ,   2  ,   0.092 , 0.501  ,  -0.563,  0.256,    -0.603,  0.122,    -0.310,  0.138,    -0.358 , 0.154
  1918  ,   3  ,  -0.671 , 0.454  ,  -0.388,  0.238,    -0.604,  0.119,    -0.285,  0.138,    -0.355 , 0.153
  1918  ,   4  ,  -2.423 , 0.215  ,  -0.217,  0.236,    -0.612,  0.114,    -0.284,  0.137,    -0.362 , 0.153
  1918  ,   5  ,   1.471 , 0.312  ,  -0.055,  0.171,    -0.601,  0.113,    -0.274,  0.137,    -0.356 , 0.154
  1918  ,   6  ,  -1.167 , 0.590  ,  -0.126,  0.148,    -0.603,  0.113,    -0.240,  0.136,    -0.361 , 0.152
  1918  ,   7  ,   1.883 , 0.425  ,  -0.048,  0.173,    -0.607,  0.112,    -0.234,  0.135,    -0.356 , 0.151
  1918  ,   8  ,   1.216 , 0.459  ,  -0.171,  0.159,    -0.584,  0.110,    -0.246,  0.138,    -0.347 , 0.150
  1918  ,   9  ,   0.623 , 0.541  ,  -0.129,  0.147,    -0.581,  0.112,    -0.256,  0.138,    -0.344 , 0.149
  1918  ,  10  ,   0.357 , 0.188  ,  -0.039,  0.137,    -0.560,  0.116,    -0.271,  0.139,    -0.338 , 0.149
  1918  ,  11  ,  -0.376 , 0.600  ,  -0.229,  0.135,    -0.520,  0.120,    -0.273,  0.142,    -0.334 , 0.148
  1918  ,  12  ,  -1.427 , 0.564  ,  -0.050,  0.160,    -0.486,  0.125,    -0.270,  0.145,    -0.333 , 0.147
  1919  ,   1  ,  -0.153 , 0.705  ,  -0.251,  0.176,    -0.459,  0.124,    -0.294,  0.142,    -0.331 , 0.146
  1919  ,   2  ,  -1.390 , 0.404  ,  -0.384,  0.214,    -0.460,  0.122,    -0.294,  0.144,    -0.333 , 0.145
  1919  ,   3  ,  -0.167 , 0.541  ,  -0.471,  0.257,    -0.466,  0.122,    -0.276,  0.147,    -0.326 , 0.144
  1919  ,   4  ,  -1.336 , 0.463  ,  -0.544,  0.271,    -0.468,  0.123,    -0.270,  0.148,    -0.316 , 0.143
  1919  ,   5  ,  -0.813 , 0.351  ,  -0.587,  0.240,    -0.448,  0.123,    -0.293,  0.147,    -0.309 , 0.143
  1919  ,   6  ,   0.977 , 0.212  ,  -0.569,  0.197,    -0.408,  0.128,    -0.276,  0.148,    -0.302 , 0.141
  1919  ,   7  ,  -0.529 , 0.321  ,  -0.551,  0.142,    -0.421,  0.139,    -0.271,  0.150,    -0.298 , 0.139
  1919  ,   8  ,  -0.373 , 0.440  ,  -0.521,  0.148,    -0.402,  0.139,    -0.274,  0.153,    -0.299 , 0.139
  1919  ,   9  ,  -0.427 , 0.329  ,  -0.559,  0.175,    -0.371,  0.131,    -0.285,  0.152,    -0.293 , 0.137
  1919  ,  10  ,  -0.510 , 0.329  ,  -0.514,  0.170,    -0.306,  0.129,    -0.281,  0.152,    -0.294 , 0.138
  1919  ,  11  ,  -0.893 , 0.262  ,  -0.715,  0.189,    -0.226,  0.128,    -0.291,  0.154,    -0.297 , 0.139
  1919  ,  12  ,  -1.211 , 0.424  ,  -0.935,  0.247,    -0.209,  0.132,    -0.284,  0.152,    -0.301 , 0.138
  1920  ,   1  ,   0.055 , 1.182  ,  -0.969,  0.259,    -0.189,  0.137,    -0.298,  0.153,    -0.302 , 0.136
  1920  ,   2  ,  -1.031 , 0.901  ,  -0.926,  0.248,    -0.185,  0.143,    -0.299,  0.153,    -0.303 , 0.136
  1920  ,   3  ,  -0.619 , 0.728  ,  -0.787,  0.236,    -0.173,  0.148,    -0.292,  0.155,    -0.300 , 0.135
  1920  ,   4  ,  -0.799 , 0.602  ,  -0.655,  0.241,    -0.159,  0.146,    -0.276,  0.154,    -0.298 , 0.135
  1920  ,   5  ,  -3.216 , 0.632  ,  -0.516,  0.264,    -0.133,  0.150,    -0.293,  0.157,    -0.300 , 0.135
  1920  ,   6  ,  -1.672 , 0.830  ,  -0.419,  0.281,    -0.140,  0.149,    -0.319,  0.158,    -0.298 , 0.134
  1920  ,   7  ,  -0.936 , 0.373  ,  -0.382,  0.340,    -0.122,  0.155,    -0.344,  0.159,    -0.301 , 0.134
  1920  ,   8  ,   0.151 , 0.414  ,  -0.276,  0.279,    -0.145,  0.159,    -0.345,  0.156,    -0.299 , 0.134
  1920  ,   9  ,   1.233 , 0.304  ,  -0.027,  0.254,    -0.130,  0.160,    -0.349,  0.155,    -0.296 , 0.134
  1920  ,  10  ,   1.074 , 0.311  ,   0.225,  0.260,    -0.079,  0.163,    -0.357,  0.154,    -0.289 , 0.134
  1920  ,  11  ,   0.781 , 0.445  ,   0.683,  0.261,    -0.111,  0.165,    -0.368,  0.155,    -0.288 , 0.133
  1920  ,  12  ,  -0.046 , 0.595  ,   0.860,  0.227,    -0.061,  0.168,    -0.372,  0.155,    -0.286 , 0.134
  1921  ,   1  ,   0.491 , 0.426  ,   1.057,  0.247,    -0.088,  0.166,    -0.375,  0.156,    -0.285 , 0.134
  1921  ,   2  ,   0.242 , 0.503  ,   1.003,  0.247,    -0.118,  0.169,    -0.355,  0.155,    -0.293 , 0.134
  1921  ,   3  ,   2.374 , 0.515  ,   0.836,  0.248,    -0.130,  0.170,    -0.388,  0.156,    -0.286 , 0.136
